customer_id,age,gender,region,employment_type,education_level,marital_status,credit_score,signup_date,credit_score_was_invalid,annual_income,monthly_debt_payment,loan_amount,loan_term_months,existing_loans_count,account_open_date,income_was_invalid,debt_to_income,claim_count,total_claim_amount,avg_claim_amount,approved_claim_count,rejected_claim_count,has_high_value_claim,risk_score,risk_category,default_flag
114522,30.0,Male,West Midlands,Employed,High School,Married,552.0,2021-06-10,False,43222.68,606.39,15499.06,48,2,2021-11-07,False,0.168,0.0,0.0,0.0,0.0,0.0,0,29.62,Low,0
117587,32.0,Female,Yorkshire and the Humber,Employed,Undergraduate,Single,455.0,2026-06-30,False,155238.99839997917,0.0,16502.24,60,0,2023-07-21,False,0.0,0.0,0.0,0.0,0.0,0.0,0,32.48,Medium,0
101765,60.0,Female,West Midlands,Employed,Postgraduate,Single,817.0,2023-07-31,False,33618.22,970.1,10591.45,12,0,2022-02-26,False,0.346,2.0,2963.9300000000003,1481.9650000000001,0.0,0.0,0,26.92,Low,0
108647,38.0,Female,London,Employed,High School,Married,718.0,2020-01-14,False,23170.1,209.45,17019.75,180,0,2023-04-19,False,0.108,0.0,0.0,0.0,0.0,0.0,0,16.05,Low,0
103698,59.0,Female,North West,Employed,Vocational,Married,662.0,2020-09-22,False,36763.93,929.33,7127.52,60,0,2022-10-15,False,0.303,0.0,0.0,0.0,0.0,0.0,0,25.0,Low,1
106315,66.0,Male,East Midlands,Self-Employed,High School,Single,640.0,2021-09-09,False,44345.74,285.29,12285.55,48,1,2022-03-21,False,0.077,0.0,0.0,0.0,0.0,0.0,0,24.7,Low,0
103451,46.0,Male,South West,Employed,High School,Single,608.0,2024-10-24,False,25209.98,810.75,6066.02,36,2,2018-03-26,False,0.386,0.0,0.0,0.0,0.0,0.0,0,31.0,Low,0
116626,49.0,Male,Wales,Retired,Undergraduate,Single,763.0,2019-03-27,False,31043.49,1416.82,9142.95,120,0,2024-09-02,False,0.548,0.0,0.0,0.0,0.0,0.0,0,25.28,Low,0
105500,25.0,Other,Yorkshire and the Humber,Employed,High School,Widowed,688.0,2018-01-07,False,50066.29,531.61,7162.17,24,1,2026-06-18,False,0.127,1.0,3000.6,3000.6,0.0,1.0,0,24.77,Low,0
101557,46.0,Female,Northern Ireland,Self-Employed,High School,Married,672.0,2021-03-14,False,28924.96,429.77,5578.56,24,3,2019-04-04,False,0.178,1.0,3505.23,3505.23,1.0,0.0,0,30.96,Low,0
110505,43.0,Male,London,Self-Employed,High School,Widowed,634.0,2018-07-30,False,13042.28,967.51,19332.75,84,0,2024-10-21,False,0.89,0.0,0.0,0.0,0.0,0.0,0,45.46,High,1
116782,51.0,Female,South East,Self-Employed,Undergraduate,Single,545.0,2022-07-17,False,37310.66,763.16,11172.97,12,1,2022-10-29,False,0.245,2.0,8890.79,4445.395,0.0,0.0,1,47.93,High,1
113249,29.0,Female,North West,Employed,High School,Married,736.0,2024-03-15,False,36726.75,450.11,6453.53,36,1,2023-01-22,False,0.147,0.0,0.0,0.0,0.0,0.0,0,15.72,Low,0
109939,38.0,Female,North East,Student,Vocational,Single,559.0,2022-04-19,False,21839.91,1443.4,15409.11,180,4,2018-10-19,False,0.793,1.0,2771.61,2771.61,1.0,0.0,0,56.05,High,0
106753,52.0,Female,East Midlands,Employed,Postgraduate,Single,635.0,2019-02-19,False,45594.33,578.52,10173.17,180,1,2026-07-15,False,0.152,0.0,0.0,0.0,0.0,0.0,0,23.19,Low,0
115658,36.0,Female,South East,Retired,Vocational,Married,729.0,2024-08-31,False,30252.55,715.27,9139.06,84,1,2020-01-23,False,0.284,1.0,1815.45,1815.45,1.0,0.0,0,27.21,Low,1
119490,28.0,Female,South East,Employed,Vocational,Married,700.0,2020-05-31,False,16331.43,596.77,9955.84,48,1,2023-11-28,False,0.438,0.0,0.0,0.0,0.0,0.0,0,25.61,Low,0
118899,35.0,Male,North East,Self-Employed,Undergraduate,Married,649.0,2025-05-06,True,39379.64,0.0,3883.16,24,3,2019-03-21,False,0.0,1.0,2078.8,2078.8,1.0,0.0,0,28.18,Low,1
110752,40.0,Female,London,Employed,Postgraduate,Single,705.0,2020-06-15,False,27402.57,892.39,8786.43,240,0,2023-03-23,False,0.391,0.0,0.0,0.0,0.0,0.0,0,24.07,Low,0
104724,36.0,Other,East of England,Unemployed,Undergraduate,Married,716.0,2019-08-25,False,21595.45,870.82,14291.94,36,1,2020-01-02,False,0.484,1.0,556.29,556.29,1.0,0.0,0,42.91,Medium,0
114003,30.0,Female,London,Employed,Vocational,Married,607.0,2020-04-08,False,29116.03,602.61,8605.13,24,0,2023-08-28,False,0.248,0.0,0.0,0.0,0.0,0.0,0,27.62,Low,0
115413,45.0,Female,North East,Retired,High School,Divorced,649.0,2020-06-11,True,34594.83,998.54,8227.95,24,1,2019-10-28,False,0.346,4.0,3450.16,862.54,3.0,0.0,0,48.52,High,1
115459,45.0,Female,West Midlands,Self-Employed,Vocational,Divorced,752.0,2026-04-23,False,20179.48,744.46,3932.49,84,0,2021-08-21,False,0.443,0.0,0.0,0.0,0.0,0.0,0,25.7,Low,1
120079,18.0,Male,North East,Employed,Postgraduate,Married,648.0,2018-03-13,False,32095.73,633.46,29834.61,84,1,2021-08-26,False,0.237,1.0,7053.69,7053.69,0.0,1.0,1,30.43,Low,1
116350,28.0,Male,Scotland,Retired,Undergraduate,Married,570.0,2019-06-07,False,35599.05,655.15,9955.115000000002,120,0,2018-07-26,False,0.221,0.0,0.0,0.0,0.0,0.0,0,31.14,Medium,0
114126,55.0,Female,North West,Self-Employed,High School,Married,689.0,2025-06-05,False,41956.27,163.92,41411.72,48,0,2020-11-18,False,0.047,1.0,2622.54,2622.54,1.0,0.0,0,26.44,Low,0
102157,35.0,Female,London,Employed,High School,Divorced,740.0,2021-06-11,False,36036.03,743.73,7276.47,84,1,2021-06-29,False,0.248,1.0,106.6,106.6,1.0,0.0,0,24.01,Low,0
117654,45.0,Female,London,Employed,Undergraduate,Married,816.0,2018-12-28,False,23632.35,294.78,28846.85,240,2,2024-09-03,False,0.15,1.0,9673.83,9673.83,1.0,0.0,1,16.03,Low,0
118506,54.0,Female,North West,Employed,Undergraduate,Single,649.0,2022-03-05,True,17285.88,423.75,6440.16,300,2,2020-03-24,False,0.294,0.0,0.0,0.0,0.0,0.0,0,25.72,Low,0
114974,52.0,Male,North East,Employed,Undergraduate,Divorced,492.0,2018-10-01,False,25418.9,839.37,11186.46,180,1,2021-06-29,False,0.396,1.0,7830.6,7830.6,1.0,0.0,1,45.75,High,1
114439,43.0,Female,East Midlands,Employed,Vocational,Single,681.0,2022-12-24,False,53218.05,1050.44,13695.17,12,1,2022-03-27,False,0.237,1.0,738.4649999999999,738.4649999999999,1.0,0.0,0,28.03,Low,0
115754,32.0,Female,Scotland,Self-Employed,Vocational,Single,546.0,2024-05-02,False,29863.745,1305.93,7638.52,36,0,2022-07-23,True,0.525,1.0,2242.24,2242.24,1.0,0.0,0,48.79,High,1
111155,52.0,Male,London,Employed,Postgraduate,Single,696.0,2026-05-31,False,39815.91,1360.3,14012.71,36,1,2026-03-17,False,0.41,1.0,463.73,463.73,1.0,0.0,0,31.26,Medium,0
107168,39.0,Female,South East,Retired,Postgraduate,Married,603.0,2024-04-04,False,48120.41,483.91,13097.81,240,1,2018-03-15,False,0.121,1.0,1053.64,1053.64,0.0,0.0,0,32.3,Medium,0
111269,47.0,Female,East of England,Retired,High School,Married,725.0,2019-12-20,False,56279.09,380.45,3445.88,36,2,2018-11-04,False,0.081,2.0,967.2149999999999,483.60749999999996,2.0,0.0,0,28.49,Low,0
112247,18.0,Female,Yorkshire and the Humber,Employed,Undergraduate,Married,710.0,2018-05-31,False,25239.31,0.0,10710.29,300,1,2024-11-02,False,0.0,0.0,0.0,0.0,0.0,0.0,0,13.93,Low,0
115578,55.0,Female,London,Self-Employed,Undergraduate,Married,620.0,2022-02-17,False,27074.86,1082.0,10334.59,300,0,2019-08-03,False,0.48,0.0,0.0,0.0,0.0,0.0,0,36.23,Medium,0
102814,30.0,Female,South East,Retired,Undergraduate,Single,683.0,2020-11-04,False,29043.55,957.08,10942.24,24,0,2026-08-05,False,0.395,0.0,0.0,0.0,0.0,0.0,0,27.27,Low,0
105954,32.0,Female,East Midlands,Retired,Undergraduate,Single,645.0,2023-01-31,False,38044.5,717.36,5353.69,24,0,2022-02-17,False,0.226,0.0,0.0,0.0,0.0,0.0,0,25.81,Low,0
101697,66.0,Male,London,Employed,Unknown,Single,525.0,2018-06-24,False,40030.82,1220.1,6748.82,60,2,2023-12-07,False,0.366,0.0,0.0,0.0,0.0,0.0,0,36.54,Medium,0
102740,66.0,Female,London,Employed,High School,Single,690.0,2022-07-01,False,22091.55,881.79,17342.26,84,1,2021-08-05,False,0.479,0.0,0.0,0.0,0.0,0.0,0,27.36,Low,0
110536,58.0,Male,West Midlands,Employed,High School,Single,667.0,2026-07-23,False,58882.04,285.44,27565.09,48,0,2025-11-12,False,0.058,0.0,0.0,0.0,0.0,0.0,0,18.51,Low,0
107458,53.0,Male,West Midlands,Student,Vocational,Married,817.0,2019-01-20,False,25700.99,0.0,8298.59,240,0,2023-11-08,False,0.0,3.0,23986.989999999998,7995.663333333333,3.0,0.0,1,29.58,Low,0
108891,22.0,Female,London,Employed,Undergraduate,Single,752.0,2024-08-24,False,44291.52,1586.23,47266.28,36,0,2020-11-17,False,0.43,1.0,904.93,904.93,0.0,0.0,0,27.69,Low,0
113954,33.0,Other,London,Retired,Undergraduate,Married,762.0,2023-04-05,False,28128.48,63.53,5169.18,48,1,2025-05-23,False,0.027,0.0,0.0,0.0,0.0,0.0,0,12.32,Low,0
114112,41.0,Male,South East,Self-Employed,Vocational,Married,683.0,2022-09-16,False,36045.97,560.77,6074.4,48,1,2021-02-11,False,0.187,0.0,0.0,0.0,0.0,0.0,0,24.32,Low,0
113034,55.0,Male,South West,Employed,Undergraduate,Married,526.0,2021-06-03,False,24101.16,1093.43,8622.15,240,1,2021-05-11,False,0.544,1.0,276.66,276.66,1.0,0.0,0,46.97,High,0
101066,49.0,Female,South East,Employed,Vocational,Single,703.0,2022-03-27,False,38537.11,0.0,7136.87,24,1,2025-08-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0,14.44,Low,0
104356,25.0,Male,South West,Retired,Postgraduate,Single,620.0,2022-08-09,False,24538.53,527.4,15325.25,120,1,2019-05-25,False,0.258,0.0,0.0,0.0,0.0,0.0,0,28.43,Low,0
116741,36.0,Male,South East,Employed,High School,Married,588.0,2025-06-27,False,51040.66,358.29,10642.23,180,2,2022-06-14,False,0.084,0.0,0.0,0.0,0.0,0.0,0,24.9,Low,0
114021,22.0,Female,East of England,Employed,Postgraduate,Single,457.0,2019-06-18,False,16340.18,632.66,27905.46,300,0,2018-09-29,False,0.465,1.0,544.85,544.85,1.0,0.0,0,50.02,High,0
119946,50.0,Female,South West,Employed,Undergraduate,Single,653.0,2023-09-13,False,31046.64,460.3,8100.23,120,0,2025-08-22,False,0.178,0.0,0.0,0.0,0.0,0.0,0,22.53,Low,0
112624,29.0,Female,Yorkshire and the Humber,Unemployed,Vocational,Married,644.0,2022-02-13,False,28360.7,0.0,16106.82,12,1,2025-01-06,False,0.0,0.0,0.0,0.0,0.0,0.0,0,29.98,Low,0
100735,56.0,Male,East Midlands,Employed,High School,Single,595.0,2025-09-08,False,40262.06,879.4,5624.69,48,1,2020-07-31,False,0.262,0.0,0.0,0.0,0.0,0.0,0,28.85,Low,0
113334,42.0,Female,Wales,Retired,Postgraduate,Widowed,850.0,2025-09-19,False,66995.44,1776.03,33086.14,180,1,2020-05-05,False,0.318,2.0,3720.06,1860.03,2.0,0.0,0,25.32,Low,0
102439,32.0,Male,London,Retired,Postgraduate,Single,737.0,2026-07-15,False,17416.11,406.19,11732.43,180,0,2023-06-26,False,0.28,0.0,0.0,0.0,0.0,0.0,0,20.47,Low,0
112395,41.0,Female,Unknown,Unknown,Postgraduate,Unknown,705.0,2022-01-21,False,41288.4,1102.17,11228.66,12,1,2019-03-10,False,0.32,1.0,5207.13,5207.13,1.0,0.0,0,32.11,Medium,0
102498,50.0,Male,Wales,Retired,Undergraduate,Widowed,850.0,2025-04-12,False,32016.69,645.65,10634.98,36,1,2020-04-01,False,0.242,4.0,10818.96,2704.74,2.0,0.0,1,31.3,Medium,0
112753,18.0,Female,London,Employed,Unknown,Married,837.0,2020-07-16,False,34790.88,718.09,15740.61,60,3,2021-04-27,False,0.248,0.0,0.0,0.0,0.0,0.0,0,10.9,Low,0
103617,32.0,Female,East of England,Student,Undergraduate,Married,649.0,2020-01-13,True,30690.15,512.33,11046.11,84,3,2020-08-06,False,0.2,1.0,1291.16,1291.16,0.0,1.0,0,34.68,Medium,0
108790,59.0,Male,Wales,Employed,High School,Married,688.0,2020-06-26,False,53386.1,712.22,7236.01,60,0,2021-10-21,False,0.16,0.0,0.0,0.0,0.0,0.0,0,19.53,Low,0
107245,46.0,Male,South East,Student,High School,Single,640.0,2025-09-25,False,48113.67,891.23,8599.24,60,2,2022-06-16,False,0.222,1.0,320.36,320.36,0.0,0.0,0,35.88,Medium,0
110735,59.0,Male,London,Employed,Postgraduate,Single,615.0,2022-09-12,False,29147.6,1225.42,19190.93,48,0,2021-10-10,False,0.505,2.0,5145.38,2572.69,1.0,1.0,0,45.59,High,0
102782,41.0,Male,South West,Employed,High School,Married,712.0,2022-07-10,False,16279.78,1017.45,8389.9,24,0,2019-12-13,False,0.75,0.0,0.0,0.0,0.0,0.0,0,32.54,Medium,0
102136,23.0,Female,London,Unemployed,High School,Divorced,552.0,2022-05-31,False,29863.745,157.66,21509.64,300,0,2020-04-18,True,0.063,2.0,3064.79,1532.395,2.0,0.0,0,50.37,High,0
108046,32.0,Male,South East,Student,Vocational,Single,800.0,2020-08-16,False,28229.34,590.61,15283.7,120,2,2026-03-11,False,0.251,3.0,4089.93,1363.31,2.0,0.0,0,37.09,Medium,0
118976,33.0,Female,West Midlands,Employed,Postgraduate,Single,649.0,2018-05-27,True,22264.99,480.6,19230.76,120,1,2022-01-02,False,0.259,1.0,520.11,520.11,1.0,0.0,0,30.9,Low,0
101698,47.0,Female,West Midlands,Employed,Undergraduate,Married,784.0,2018-12-02,False,34851.69,1274.26,4844.05,84,0,2025-02-17,False,0.439,3.0,4859.83,1619.9433333333334,2.0,1.0,0,37.71,Medium,0
106550,44.0,Female,Wales,Self-Employed,Postgraduate,Divorced,649.0,2021-08-11,True,21289.93,1005.56,15358.4,36,1,2024-08-05,False,0.567,0.0,0.0,0.0,0.0,0.0,0,36.29,Medium,0
108631,42.0,Male,North West,Self-Employed,Undergraduate,Married,716.0,2024-04-03,False,28440.75,925.29,7957.67,48,2,2023-09-07,False,0.39,2.0,22626.120000000003,11313.060000000001,1.0,0.0,1,39.12,Medium,1
104738,44.0,Male,Yorkshire and the Humber,Employed,Vocational,Married,793.0,2021-09-19,False,20839.0,426.58,6092.57,60,1,2025-09-24,False,0.246,4.0,9579.87,2394.9675,1.0,1.0,0,34.05,Medium,0
102039,35.0,Male,Wales,Retired,Undergraduate,Married,622.0,2024-03-29,False,41219.39,808.35,7653.94,180,0,2021-04-21,False,0.235,1.0,151.91,151.91,1.0,0.0,0,33.77,Medium,0
117307,23.0,Male,Scotland,Employed,Undergraduate,Married,637.0,2025-02-27,False,20600.65,800.5,3364.67,36,0,2020-01-28,False,0.466,0.0,0.0,0.0,0.0,0.0,0,30.89,Low,0
102360,54.0,Male,South East,Employed,Undergraduate,Married,696.0,2018-03-05,False,41454.74,665.14,8944.76,120,3,2024-05-07,False,0.193,0.0,0.0,0.0,0.0,0.0,0,19.78,Low,0
113340,40.0,Male,Wales,Employed,High School,Single,545.0,2025-11-09,False,63934.29,858.83,13642.51,24,0,2020-07-19,False,0.161,1.0,420.02,420.02,0.0,0.0,0,36.02,Medium,0
119726,40.0,Female,East Midlands,Employed,Unknown,Married,633.0,2018-12-29,False,49451.76,1201.49,14047.0,300,1,2021-09-06,False,0.292,0.0,0.0,0.0,0.0,0.0,0,26.83,Low,1
117830,45.0,Female,West Midlands,Unemployed,Undergraduate,Widowed,649.0,2020-10-31,True,25330.06,0.0,31664.81,120,1,2026-07-07,False,0.0,0.0,0.0,0.0,0.0,0.0,0,29.62,Low,0
105019,49.0,Female,Wales,Employed,Undergraduate,Single,828.0,2023-05-03,False,32396.65,561.69,10298.29,60,0,2020-12-21,False,0.208,0.0,0.0,0.0,0.0,0.0,0,10.55,Low,0
115983,29.0,Male,North East,Employed,Vocational,Married,650.0,2020-05-22,False,24830.59,774.96,34006.81,240,2,2024-12-19,False,0.375,0.0,0.0,0.0,0.0,0.0,0,27.67,Low,0
117108,44.0,Female,North East,Self-Employed,Unknown,Widowed,777.0,2018-11-13,False,12233.27,773.41,7124.73,84,0,2025-04-18,False,0.759,0.0,0.0,0.0,0.0,0.0,0,31.78,Medium,0
108525,33.0,Other,South East,Self-Employed,Postgraduate,Single,541.0,2021-08-30,False,61507.25,870.4,8395.05,300,0,2022-10-03,False,0.17,0.0,0.0,0.0,0.0,0.0,0,34.22,Medium,0
108517,41.0,Male,London,Employed,Undergraduate,Single,655.0,2019-12-31,False,57148.93,658.71,10708.09,84,0,2019-10-29,False,0.138,0.0,0.0,0.0,0.0,0.0,0,21.38,Low,0
107479,32.0,Female,North West,Employed,High School,Married,675.0,2024-03-21,False,44323.92,40.1,6451.26,84,0,2019-10-07,False,0.011,0.0,0.0,0.0,0.0,0.0,0,16.75,Low,0
109814,29.0,Female,North West,Employed,Undergraduate,Single,675.0,2025-07-24,False,38548.76,393.49,7635.28,84,0,2022-11-02,False,0.122,1.0,1189.23,1189.23,1.0,0.0,0,25.59,Low,0
116481,33.0,Male,East of England,Employed,Undergraduate,Single,649.0,2026-05-28,True,16892.52,550.13,12707.14,240,3,2026-04-07,False,0.391,0.0,0.0,0.0,0.0,0.0,0,28.14,Low,0
115776,37.0,Female,South East,Unemployed,Postgraduate,Married,501.0,2023-05-21,False,20742.86,292.39,4782.01,48,0,2021-09-22,False,0.169,2.0,2943.9900000000002,1471.9950000000001,1.0,0.0,0,56.73,High,0
107898,36.0,Female,London,Employed,Vocational,Single,670.0,2025-05-04,False,31833.62,440.44,5490.27,120,0,2022-11-28,False,0.166,2.0,6797.12,3398.56,1.0,1.0,1,33.11,Medium,0
119674,50.0,Male,South East,Unemployed,Undergraduate,Single,603.0,2021-02-21,False,24022.58,476.32,6873.57,36,2,2024-12-23,False,0.238,0.0,0.0,0.0,0.0,0.0,0,38.91,Medium,1
104783,41.0,Female,Unknown,Unknown,High School,Unknown,696.0,2019-12-01,False,37248.69,1016.34,9246.32,12,0,2021-06-11,False,0.327,0.0,0.0,0.0,0.0,0.0,0,26.88,Low,0
109477,39.0,Male,South East,Retired,Vocational,Single,611.0,2021-05-14,False,22585.09,843.74,2478.55,120,1,2024-12-13,False,0.448,2.0,7701.72,3850.86,0.0,1.0,1,45.95,High,1
101219,35.0,Female,South West,Employed,Postgraduate,Married,505.0,2024-12-22,False,16961.1,1071.51,11562.66,12,0,2023-08-09,False,0.758,0.0,0.0,0.0,0.0,0.0,0,47.79,High,0
108503,47.0,Female,North East,Employed,High School,Married,672.0,2022-10-24,False,41406.76,401.26,11532.44,84,1,2026-06-15,False,0.116,0.0,0.0,0.0,0.0,0.0,0,19.6,Low,0
115122,49.0,Female,South West,Employed,High School,Divorced,629.0,2020-03-15,False,27532.34,483.16,13944.32,24,0,2024-03-23,False,0.211,0.0,0.0,0.0,0.0,0.0,0,25.1,Low,0
115157,44.0,Male,East Midlands,Student,High School,Widowed,554.0,2024-12-03,False,31534.04,802.02,8817.53,120,2,2019-06-23,False,0.305,0.0,0.0,0.0,0.0,0.0,0,38.15,Medium,0
119536,49.0,Male,South East,Employed,High School,Married,666.0,2024-06-28,False,16982.75,836.8,6421.18,36,0,2021-04-06,False,0.591,0.0,0.0,0.0,0.0,0.0,0,31.91,Medium,0
119851,19.0,Female,Scotland,Unemployed,Undergraduate,Married,599.0,2025-09-17,False,73012.71,1175.6,3830.04,300,2,2021-03-03,False,0.193,0.0,0.0,0.0,0.0,0.0,0,38.08,Medium,0
111074,44.0,Female,East Midlands,Unemployed,Undergraduate,Divorced,575.0,2025-11-10,False,34743.27,591.01,7825.49,60,1,2020-02-27,False,0.204,2.0,3730.3099999999995,1865.1549999999997,0.0,0.0,0,52.22,High,0
103302,40.0,Female,London,Employed,Vocational,Single,496.0,2018-07-19,False,41900.11,659.49,11477.85,84,0,2019-06-23,False,0.189,4.0,9694.53,2423.6325,2.0,1.0,0,54.22,High,0
105948,36.0,Male,South West,Employed,Undergraduate,Married,675.0,2021-07-23,False,61893.46,428.38,7533.99,300,1,2025-04-09,False,0.083,0.0,0.0,0.0,0.0,0.0,0,18.55,Low,0
111766,45.0,Male,South East,Employed,High School,Widowed,719.0,2022-07-07,False,25508.29,737.47,1189.01,12,1,2021-06-08,False,0.347,1.0,2326.31,2326.31,1.0,0.0,0,28.01,Low,0
108374,39.0,Male,South West,Unemployed,High School,Single,653.0,2021-07-23,False,20948.49,1412.4,1870.68,240,1,2018-06-28,False,0.809,1.0,406.86,406.86,0.0,0.0,0,55.61,High,1
120055,50.0,Female,Scotland,Employed,Postgraduate,Divorced,739.0,2018-01-16,False,27676.26,825.95,10490.51,120,1,2023-02-05,False,0.358,0.0,0.0,0.0,0.0,0.0,0,20.77,Low,0
106685,38.0,Female,West Midlands,Retired,High School,Single,593.0,2023-09-23,False,31484.99,641.36,19121.08,36,3,2023-05-21,False,0.244,0.0,0.0,0.0,0.0,0.0,0,30.04,Low,1
108506,40.0,Female,South West,Self-Employed,Undergraduate,Married,618.0,2022-01-14,False,43720.33,39.32,29218.13,12,2,2025-04-18,False,0.011,0.0,0.0,0.0,0.0,0.0,0,24.65,Low,0
118824,44.0,Female,Northern Ireland,Employed,Undergraduate,Married,742.0,2020-05-23,False,155238.99839997917,842.16,5438.68,24,1,2022-04-01,False,0.065,4.0,11596.57,2899.1425,1.0,0.0,1,33.23,Medium,0
114345,18.0,Male,South East,Student,Vocational,Married,671.0,2019-04-01,False,24521.63,71.34,8019.6,60,0,2022-11-05,False,0.035,0.0,0.0,0.0,0.0,0.0,0,22.89,Low,0
107222,35.0,Male,West Midlands,Student,Unknown,Single,564.0,2020-07-04,False,36417.58,0.0,6463.49,48,0,2023-03-29,False,0.0,1.0,1917.34,1917.34,0.0,0.0,0,35.86,Medium,0
103468,59.0,Female,London,Employed,Undergraduate,Widowed,608.0,2025-08-29,False,29556.66,286.32,8129.36,36,1,2021-01-12,False,0.116,0.0,0.0,0.0,0.0,0.0,0,24.25,Low,0
105864,34.0,Female,Scotland,Employed,Undergraduate,Single,697.0,2021-02-19,False,91409.3,786.67,4748.52,24,2,2025-07-20,False,0.103,2.0,1958.95,979.475,0.0,2.0,0,29.57,Low,0
119306,46.0,Female,Scotland,Employed,High School,Single,649.0,2025-12-02,True,26819.29,711.54,20851.66,84,2,2018-02-16,False,0.318,3.0,4809.67,1603.2233333333334,0.0,1.0,0,44.5,High,0
115260,43.0,Male,Wales,Employed,Postgraduate,Married,570.0,2022-01-31,False,42770.56,89.93,3173.14,84,1,2021-01-09,False,0.025,0.0,0.0,0.0,0.0,0.0,0,24.74,Low,0
115390,39.0,Female,Wales,Self-Employed,High School,Married,566.0,2023-04-01,False,25249.2,341.2,7630.11,240,2,2022-03-16,False,0.162,4.0,26720.629999999997,6680.157499999999,3.0,0.0,1,52.2,High,0
108413,25.0,Male,Northern Ireland,Self-Employed,Undergraduate,Single,741.0,2024-01-28,False,43185.05,276.69,9096.25,84,2,2020-07-01,False,0.077,0.0,0.0,0.0,0.0,0.0,0,17.35,Low,0
106706,48.0,Female,Scotland,Unemployed,High School,Married,739.0,2025-07-23,False,49155.54,754.19,11353.23,300,0,2022-07-22,False,0.184,0.0,0.0,0.0,0.0,0.0,0,27.67,Low,0
112060,37.0,Male,East Midlands,Unemployed,Undergraduate,Married,545.0,2023-12-24,False,20412.93,0.0,4295.06,48,0,2023-01-29,False,0.0,1.0,18367.31,18367.31,1.0,0.0,1,43.24,High,0
107336,47.0,Male,East Midlands,Employed,Undergraduate,Single,575.0,2023-04-17,False,23701.79,894.57,5557.88,24,1,2025-10-20,False,0.453,0.0,0.0,0.0,0.0,0.0,0,35.08,Medium,0
107157,51.0,Male,South East,Retired,Unknown,Married,636.0,2022-01-30,False,105457.99,423.26,15783.08,240,0,2020-02-23,False,0.048,1.0,671.22,671.22,1.0,0.0,0,28.07,Low,0
109119,36.0,Female,South West,Self-Employed,Vocational,Married,649.0,2026-09-05,True,57543.26,0.0,6384.41,300,0,2022-11-17,False,0.0,2.0,2863.915,1431.9575,0.0,0.0,0,34.24,Medium,1
113810,40.0,Female,North West,Retired,Undergraduate,Single,802.0,2024-05-05,False,25213.75,909.92,12156.67,84,0,2025-06-01,False,0.433,0.0,0.0,0.0,0.0,0.0,0,19.57,Low,0
112577,28.0,Female,London,Employed,High School,Married,649.0,2022-11-16,True,27887.87,1046.73,9548.82,60,2,2019-08-10,False,0.45,0.0,0.0,0.0,0.0,0.0,0,29.62,Low,0
102046,39.0,Female,North West,Retired,Undergraduate,Married,669.0,2019-11-17,False,42537.96,1206.7,20051.21,180,0,2023-03-23,False,0.34,1.0,3213.26,3213.26,1.0,0.0,0,32.97,Medium,0
107359,37.0,Male,North East,Employed,Postgraduate,Married,697.0,2024-01-21,False,49355.42,571.69,10182.69,36,0,2023-10-04,False,0.139,2.0,3547.3500000000004,1773.6750000000002,1.0,0.0,0,30.47,Low,0
114463,43.0,Female,Wales,Retired,Undergraduate,Married,582.0,2023-11-04,False,29863.745,0.0,27532.75,12,0,2023-09-04,True,0.0,0.0,0.0,0.0,0.0,0.0,0,24.74,Low,0
105933,40.0,Male,South East,Student,Undergraduate,Single,449.0,2024-04-19,False,39092.65,1163.65,6577.05,300,1,2022-12-15,False,0.357,2.0,5024.63,2512.315,0.0,0.0,0,59.21,High,1
107932,38.0,Male,South East,Employed,Undergraduate,Married,591.0,2018-08-17,False,43727.52,409.67,10752.79,120,1,2025-12-04,False,0.112,2.0,2579.925,1289.9625,1.0,1.0,0,37.51,Medium,0
117380,57.0,Male,South East,Retired,Undergraduate,Married,817.0,2020-03-02,False,43923.34,488.65,11503.71,120,1,2018-06-10,False,0.134,0.0,0.0,0.0,0.0,0.0,0,11.0,Low,1
111466,53.0,Female,London,Employed,Undergraduate,Single,595.0,2018-08-10,False,35104.89,931.27,5151.53,240,1,2020-01-29,False,0.318,1.0,4243.81,4243.81,1.0,0.0,0,36.31,Medium,0
103978,40.0,Female,South East,Employed,Vocational,Single,844.0,2023-06-17,False,19509.13,731.98,5543.95,24,1,2025-10-17,False,0.45,0.0,0.0,0.0,0.0,0.0,0,15.44,Low,0
116591,23.0,Male,North West,Retired,Undergraduate,Single,753.0,2024-01-27,False,38532.88,28.67,12619.96,180,0,2025-05-30,False,0.009,0.0,0.0,0.0,0.0,0.0,0,12.53,Low,0
110512,26.0,Female,East Midlands,Employed,High School,Married,649.0,2021-07-15,False,35265.63,452.99,8860.52,120,1,2021-10-18,False,0.154,0.0,0.0,0.0,0.0,0.0,0,22.22,Low,1
118466,60.0,Male,South East,Employed,Undergraduate,Single,643.0,2023-06-28,False,22277.01,128.84,3297.03,120,0,2025-01-27,False,0.069,1.0,1390.64,1390.64,1.0,0.0,0,26.59,Low,0
104420,31.0,Female,East of England,Retired,Undergraduate,Divorced,714.0,2019-03-06,False,29863.745,683.36,13318.55,12,1,2021-06-04,True,0.275,1.0,1275.46,1275.46,1.0,0.0,0,28.08,Low,0
